0, 84.018776, 139.438293, 78.309921
0, 33.522274, 176.822968, 27.777472
0, 36.478447, 151.340088, 95.222977
0, 14.160256, 160.696884, 1.630057
0, 15.667910, 140.094437, 12.979044
0, 51.293243, 183.911224, 61.263985
0, 49.358299, 197.277496, 29.251680
0, 40.022861, 189.152954, 28.331474
0, 6.975528, 194.932709, 52.599537
0, 89.023262, 134.889297, 6.417132
0, -20.155998, 91.164742, 19.755136
0, -44.603001, 47.739704, 62.887089
0, -8.380493, 63.571175, 71.729698
0, -75.711319, 13.723157, 80.417671
0, -89.119118, 99.892448, 21.825691
0, -70.396835, 63.755226, 52.428715
0, -22.864227, 52.674496, 76.991386
0, -64.754166, 80.772453, 91.902649
0, -91.394417, 19.221384, 66.322693
0, -97.997696, 45.770176, 6.309584
1, 84.018776, 139.438293, 78.309921
1, 33.522274, 176.822968, 27.777472
1, 36.478447, 151.340088, 95.222977
1, 14.160256, 160.696884, 1.630057
1, 15.667910, 140.094437, 12.979044
1, 51.293243, 183.911224, 61.263985
1, 49.358299, 197.277496, 29.251680
1, 40.022861, 189.152954, 28.331474
1, 6.975528, 194.932709, 52.599537
1, 89.023262, 134.889297, 6.417132
1, -20.155998, 91.164742, 19.755136
1, -44.603001, 47.739704, 62.887089
1, -8.380493, 63.571175, 71.729698
1, -75.711319, 13.723157, 80.417671
1, -89.119118, 99.892448, 21.825691
1, -70.396835, 63.755226, 52.428715
1, -22.864227, 52.674496, 76.991386
1, -64.754166, 80.772453, 91.902649
1, -91.394417, 19.221384, 66.322693
1, -97.997696, 45.770176, 6.309584
2, 84.018776, 139.438293, 78.309921
2, 33.522274, 176.822968, 27.777472
2, 36.478447, 151.340088, 95.222977
2, 14.160256, 160.696884, 1.630058
2, 15.667910, 140.094437, 12.979044
2, 51.293243, 183.911224, 61.263985
2, 49.358299, 197.277496, 29.251680
2, 40.022861, 189.152954, 28.331474
2, 6.975528, 194.932709, 52.599537
2, 89.023262, 134.889297, 6.417132
2, -20.155998, 91.164742, 19.755136
2, -44.603001, 47.739704, 62.887089
2, -8.380494, 63.571175, 71.729698
2, -75.711319, 13.723157, 80.417671
2, -89.119118, 99.892448, 21.825691
2, -70.396835, 63.755226, 52.428715
2, -22.864227, 52.674496, 76.991386
2, -64.754166, 80.772453, 91.902649
2, -91.394417, 19.221384, 66.322693
2, -97.997696, 45.770176, 6.309584
3, 84.018776, 139.438293, 78.309921
3, 33.522274, 176.822968, 27.777472
3, 36.478447, 151.340088, 95.222977
3, 14.160256, 160.696884, 1.630059
3, 15.667910, 140.094437, 12.979044
3, 51.293243, 183.911224, 61.263985
3, 49.358295, 197.277496, 29.251680
3, 40.022861, 189.152954, 28.331474
3, 6.975529, 194.932709, 52.599537
3, 89.023262, 134.889297, 6.417132
3, -20.155998, 91.164742, 19.755136
3, -44.603001, 47.739704, 62.887089
3, -8.380495, 63.571175, 71.729698
3, -75.711319, 13.723158, 80.417671
3, -89.119118, 99.892448, 21.825691
3, -70.396835, 63.755226, 52.428715
3, -22.864227, 52.674496, 76.991386
3, -64.754166, 80.772453, 91.902649
3, -91.394417, 19.221384, 66.322693
3, -97.997696, 45.770176, 6.309584
4, 84.018776, 139.438293, 78.309921
4, 33.522274, 176.822968, 27.777472
4, 36.478447, 151.340088, 95.222977
4, 14.160256, 160.696884, 1.630060
4, 15.667910, 140.094437, 12.979044
4, 51.293243, 183.911224, 61.263985
4, 49.358292, 197.277496, 29.251680
4, 40.022861, 189.152954, 28.331474
4, 6.975530, 194.932709, 52.599537
4, 89.023262, 134.889297, 6.417133
4, -20.155998, 91.164742, 19.755136
4, -44.603001, 47.739704, 62.887089
4, -8.380496, 63.571175, 71.729698
4, -75.711319, 13.723159, 80.417671
4, -89.119118, 99.892448, 21.825691
4, -70.396835, 63.755226, 52.428715
4, -22.864227, 52.674496, 76.991386
4, -64.754166, 80.772453, 91.902649
4, -91.394417, 19.221384, 66.322693
4, -97.997696, 45.770176, 6.309585
5, 84.018776, 139.438293, 78.309921
5, 33.522274, 176.822968, 27.777472
5, 36.478447, 151.340088, 95.222977
5, 14.160257, 160.696884, 1.630061
5, 15.667910, 140.094437, 12.979044
5, 51.293243, 183.911224, 61.263985
5, 49.358288, 197.277496, 29.251680
5, 40.022861, 189.152954, 28.331474
5, 6.975531, 194.932709, 52.599537
5, 89.023262, 134.889297, 6.417133
5, -20.155998, 91.164742, 19.755136
5, -44.603001, 47.739704, 62.887089
5, -8.380498, 63.571175, 71.729698
5, -75.711319, 13.723160, 80.417671
5, -89.119118, 99.892448, 21.825691
5, -70.396835, 63.755226, 52.428715
5, -22.864227, 52.674496, 76.991386
5, -64.754166, 80.772453, 91.902649
5, -91.394417, 19.221384, 66.322693
5, -97.997696, 45.770176, 6.309585
6, 84.018776, 139.438293, 78.309921
6, 33.522274, 176.822968, 27.777472
6, 36.478447, 151.340088, 95.222977
6, 14.160258, 160.696884, 1.630063
6, 15.667910, 140.094437, 12.979044
6, 51.293243, 183.911224, 61.263985
6, 49.358284, 197.277496, 29.251680
6, 40.022861, 189.152954, 28.331474
6, 6.975532, 194.932709, 52.599537
6, 89.023262, 134.889297, 6.417134
6, -20.155998, 91.164742, 19.755136
6, -44.603001, 47.739704, 62.887089
6, -8.380500, 63.571175, 71.729698
6, -75.711319, 13.723161, 80.417671
6, -89.119118, 99.892448, 21.825691
6, -70.396835, 63.755226, 52.428715
6, -22.864227, 52.674496, 76.991386
6, -64.754166, 80.772453, 91.902649
6, -91.394417, 19.221384, 66.322693
6, -97.997696, 45.770176, 6.309586
7, 84.018776, 139.438293, 78.309921
7, 33.522274, 176.822968, 27.777472
7, 36.478447, 151.340088, 95.222977
7, 14.160259, 160.696884, 1.630064
7, 15.667910, 140.094437, 12.979044
7, 51.293243, 183.911224, 61.263985
7, 49.358280, 197.277496, 29.251680
7, 40.022861, 189.152954, 28.331474
7, 6.975533, 194.932709, 52.599537
7, 89.023262, 134.889297, 6.417134
7, -20.155998, 91.164742, 19.755136
7, -44.603001, 47.739704, 62.887089
7, -8.380502, 63.571175, 71.729698
7, -75.711319, 13.723162, 80.417671
7, -89.119118, 99.892448, 21.825691
7, -70.396835, 63.755226, 52.428715
7, -22.864227, 52.674496, 76.991386
7, -64.754166, 80.772453, 91.902649
7, -91.394417, 19.221384, 66.322693
7, -97.997696, 45.770176, 6.309587
8, 84.018776, 139.438293, 78.309921
8, 33.522278, 176.822968, 27.777472
8, 36.478447, 151.340088, 95.222977
8, 14.160260, 160.696884, 1.630066
8, 15.667910, 140.094437, 12.979044
8, 51.293243, 183.911224, 61.263985
8, 49.358276, 197.277496, 29.251680
8, 40.022861, 189.152954, 28.331476
8, 6.975534, 194.932709, 52.599537
8, 89.023262, 134.889297, 6.417135
8, -20.155998, 91.164742, 19.755136
8, -44.603001, 47.739704, 62.887089
8, -8.380505, 63.571175, 71.729698
8, -75.711319, 13.723164, 80.417671
8, -89.119118, 99.892448, 21.825691
8, -70.396835, 63.755226, 52.428715
8, -22.864227, 52.674496, 76.991386
8, -64.754166, 80.772453, 91.902649
8, -91.394417, 19.221384, 66.322693
8, -97.997696, 45.770176, 6.309587
9, 84.018776, 139.438293, 78.309921
9, 33.522282, 176.822968, 27.777472
9, 36.478447, 151.340088, 95.222977
9, 14.160261, 160.696884, 1.630069
9, 15.667910, 140.094437, 12.979044
9, 51.293243, 183.911224, 61.263981
9, 49.358269, 197.277496, 29.251680
9, 40.022861, 189.152954, 28.331478
9, 6.975536, 194.932709, 52.599537
9, 89.023262, 134.889297, 6.417135
9, -20.155998, 91.164742, 19.755136
9, -44.603001, 47.739704, 62.887089
9, -8.380507, 63.571175, 71.729698
9, -75.711319, 13.723166, 80.417671
9, -89.119118, 99.892448, 21.825691
9, -70.396835, 63.755226, 52.428715
9, -22.864227, 52.674496, 76.991386
9, -64.754166, 80.772453, 91.902649
9, -91.394417, 19.221384, 66.322693
9, -97.997696, 45.770176, 6.309588
10, 84.018776, 139.438293, 78.309921
10, 33.522285, 176.822968, 27.777472
10, 36.478447, 151.340088, 95.222977
10, 14.160262, 160.696884, 1.630071
10, 15.667910, 140.094437, 12.979044
10, 51.293243, 183.911224, 61.263977
10, 49.358261, 197.277496, 29.251680
10, 40.022861, 189.152954, 28.331480
10, 6.975538, 194.932709, 52.599537
10, 89.023262, 134.889297, 6.417136
10, -20.155998, 91.164742, 19.755136
10, -44.603001, 47.739704, 62.887089
10, -8.380510, 63.571175, 71.729698
10, -75.711319, 13.723167, 80.417671
10, -89.119118, 99.892448, 21.825691
10, -70.396835, 63.755226, 52.428715
10, -22.864227, 52.674500, 76.991386
10, -64.754166, 80.772453, 91.902649
10, -91.394417, 19.221384, 66.322693
10, -97.997696, 45.770176, 6.309589
11, 84.018776, 139.438293, 78.309921
11, 33.522289, 176.822968, 27.777472
11, 36.478447, 151.340088, 95.222977
11, 14.160263, 160.696884, 1.630074
11, 15.667910, 140.094437, 12.979044
11, 51.293243, 183.911224, 61.263973
11, 49.358253, 197.277496, 29.251680
11, 40.022865, 189.152954, 28.331482
11, 6.975540, 194.932709, 52.599537
11, 89.023262, 134.889297, 6.417137
11, -20.155998, 91.164742, 19.755138
11, -44.603001, 47.739704, 62.887089
11, -8.380514, 63.571175, 71.729698
11, -75.711319, 13.723169, 80.417671
11, -89.119118, 99.892448, 21.825691
11, -70.396835, 63.755226, 52.428715
11, -22.864227, 52.674503, 76.991386
11, -64.754166, 80.772453, 91.902649
11, -91.394417, 19.221384, 66.322693
11, -97.997696, 45.770176, 6.309590
12, 84.018776, 139.438293, 78.309921
12, 33.522293, 176.822968, 27.777473
12, 36.478447, 151.340088, 95.222977
12, 14.160264, 160.696884, 1.630077
12, 15.667910, 140.094437, 12.979044
12, 51.293243, 183.911224, 61.263969
12, 49.358246, 197.277481, 29.251680
12, 40.022869, 189.152954, 28.331484
12, 6.975542, 194.932709, 52.599537
12, 89.023262, 134.889297, 6.417138
12, -20.155998, 91.164742, 19.755140
12, -44.603001, 47.739704, 62.887089
12, -8.380518, 63.571175, 71.729698
12, -75.711319, 13.723171, 80.417671
12, -89.119118, 99.892448, 21.825691
12, -70.396835, 63.755226, 52.428715
12, -22.864227, 52.674507, 76.991386
12, -64.754166, 80.772453, 91.902649
12, -91.394417, 19.221384, 66.322693
12, -97.997696, 45.770176, 6.309592
13, 84.018776, 139.438293, 78.309921
13, 33.522297, 176.822968, 27.777475
13, 36.478447, 151.340088, 95.222977
13, 14.160265, 160.696884, 1.630081
13, 15.667910, 140.094437, 12.979044
13, 51.293243, 183.911224, 61.263966
13, 49.358238, 197.277466, 29.251680
13, 40.022873, 189.152954, 28.331486
13, 6.975544, 194.932709, 52.599537
13, 89.023262, 134.889297, 6.417139
13, -20.155998, 91.164742, 19.755142
13, -44.603001, 47.739704, 62.887089
13, -8.380523, 63.571175, 71.729698
13, -75.711319, 13.723174, 80.417671
13, -89.119118, 99.892448, 21.825691
13, -70.396835, 63.755226, 52.428715
13, -22.864227, 52.674511, 76.991386
13, -64.754166, 80.772453, 91.902649
13, -91.394417, 19.221384, 66.322693
13, -97.997696, 45.770176, 6.309593
14, 84.018776, 139.438293, 78.309921
14, 33.522301, 176.822968, 27.777477
14, 36.478447, 151.340088, 95.222977
14, 14.160266, 160.696884, 1.630084
14, 15.667910, 140.094437, 12.979044
14, 51.293243, 183.911224, 61.263962
14, 49.358231, 197.277451, 29.251680
14, 40.022877, 189.152954, 28.331488
14, 6.975547, 194.932709, 52.599537
14, 89.023262, 134.889297, 6.417140
14, -20.155998, 91.164742, 19.755144
14, -44.603001, 47.739708, 62.887089
14, -8.380527, 63.571175, 71.729698
14, -75.711319, 13.723177, 80.417671
14, -89.119118, 99.892448, 21.825691
14, -70.396835, 63.755226, 52.428715
14, -22.864227, 52.674515, 76.991386
14, -64.754166, 80.772453, 91.902649
14, -91.394417, 19.221386, 66.322693
14, -97.997696, 45.770176, 6.309595
15, 84.018776, 139.438293, 78.309921
15, 33.522305, 176.822968, 27.777479
15, 36.478447, 151.340088, 95.222977
15, 14.160268, 160.696884, 1.630088
15, 15.667910, 140.094437, 12.979044
15, 51.293240, 183.911224, 61.263958
15, 49.358219, 197.277435, 29.251680
15, 40.022881, 189.152954, 28.331490
15, 6.975550, 194.932709, 52.599537
15, 89.023262, 134.889297, 6.417140
15, -20.155998, 91.164742, 19.755146
15, -44.603001, 47.739712, 62.887089
15, -8.380532, 63.571175, 71.729698
15, -75.711319, 13.723180, 80.417671
15, -89.119118, 99.892448, 21.825691
15, -70.396835, 63.755226, 52.428715
15, -22.864227, 52.674519, 76.991386
15, -64.754166, 80.772453, 91.902649
15, -91.394417, 19.221388, 66.322693
15, -97.997696, 45.770176, 6.309596
16, 84.018776, 139.438293, 78.309921
16, 33.522308, 176.822968, 27.777481
16, 36.478447, 151.340088, 95.222977
16, 14.160270, 160.696884, 1.630092
16, 15.667910, 140.094437, 12.979044
16, 51.293236, 183.911224, 61.263954
16, 49.358208, 197.277420, 29.251680
16, 40.022884, 189.152954, 28.331491
16, 6.975553, 194.932709, 52.599537
16, 89.023262, 134.889297, 6.417141
16, -20.155998, 91.164742, 19.755148
16, -44.603001, 47.739716, 62.887089
16, -8.380538, 63.571171, 71.729698
16, -75.711319, 13.723183, 80.417671
16, -89.119118, 99.892448, 21.825693
16, -70.396835, 63.755226, 52.428715
16, -22.864227, 52.674522, 76.991386
16, -64.754166, 80.772453, 91.902649
16, -91.394409, 19.221390, 66.322693
16, -97.997696, 45.770176, 6.309598
17, 84.018776, 139.438293, 78.309921
17, 33.522312, 176.822983, 27.777483
17, 36.478447, 151.340088, 95.222977
17, 14.160272, 160.696884, 1.630096
17, 15.667910, 140.094437, 12.979044
17, 51.293232, 183.911224, 61.263950
17, 49.358196, 197.277405, 29.251680
17, 40.022888, 189.152954, 28.331493
17, 6.975555, 194.932709, 52.599537
17, 89.023262, 134.889297, 6.417142
17, -20.155998, 91.164742, 19.755150
17, -44.603001, 47.739719, 62.887089
17, -8.380544, 63.571167, 71.729698
17, -75.711319, 13.723186, 80.417671
17, -89.119118, 99.892448, 21.825695
17, -70.396835, 63.755226, 52.428715
17, -22.864227, 52.674526, 76.991386
17, -64.754166, 80.772453, 91.902649
17, -91.394402, 19.221392, 66.322693
17, -97.997696, 45.770176, 6.309600
18, 84.018776, 139.438293, 78.309921
18, 33.522316, 176.822998, 27.777485
18, 36.478447, 151.340088, 95.222977
18, 14.160274, 160.696884, 1.630101
18, 15.667910, 140.094437, 12.979044
18, 51.293228, 183.911224, 61.263947
18, 49.358185, 197.277390, 29.251680
18, 40.022892, 189.152954, 28.331495
18, 6.975559, 194.932709, 52.599537
18, 89.023262, 134.889297, 6.417143
18, -20.155998, 91.164742, 19.755152
18, -44.603001, 47.739723, 62.887089
18, -8.380549, 63.571163, 71.729698
18, -75.711319, 13.723189, 80.417671
18, -89.119118, 99.892448, 21.825697
18, -70.396835, 63.755226, 52.428715
18, -22.864227, 52.674530, 76.991386
18, -64.754166, 80.772453, 91.902649
18, -91.394394, 19.221394, 66.322693
18, -97.997696, 45.770176, 6.309602
19, 84.018776, 139.438293, 78.309921
19, 33.522320, 176.823013, 27.777487
19, 36.478447, 151.340088, 95.222977
19, 14.160275, 160.696884, 1.630106
19, 15.667910, 140.094437, 12.979044
19, 51.293224, 183.911224, 61.263943
19, 49.358173, 197.277374, 29.251680
19, 40.022896, 189.152954, 28.331497
19, 6.975562, 194.932709, 52.599533
19, 89.023262, 134.889297, 6.417145
19, -20.155998, 91.164742, 19.755154
19, -44.603001, 47.739727, 62.887089
19, -8.380556, 63.571159, 71.729698
19, -75.711319, 13.723193, 80.417671
19, -89.119118, 99.892448, 21.825699
19, -70.396835, 63.755226, 52.428715
19, -22.864227, 52.674534, 76.991379
19, -64.754166, 80.772453, 91.902649
19, -91.394386, 19.221395, 66.322693
19, -97.997696, 45.770176, 6.309604
20, 84.018776, 139.438293, 78.309921
20, 33.522324, 176.823029, 27.777489
20, 36.478447, 151.340088, 95.222977
20, 14.160277, 160.696884, 1.630111
20, 15.667910, 140.094437, 12.979044
20, 51.293221, 183.911224, 61.263939
20, 49.358162, 197.277359, 29.251680
20, 40.022900, 189.152954, 28.331499
20, 6.975566, 194.932709, 52.599529
20, 89.023262, 134.889297, 6.417146
20, -20.155998, 91.164742, 19.755156
20, -44.603001, 47.739731, 62.887089
20, -8.380563, 63.571156, 71.729698
20, -75.711319, 13.723197, 80.417664
20, -89.119118, 99.892448, 21.825701
20, -70.396835, 63.755226, 52.428715
20, -22.864227, 52.674538, 76.991371
20, -64.754166, 80.772453, 91.902649
20, -91.394379, 19.221397, 66.322693
20, -97.997696, 45.770176, 6.309606
